Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G,Team,Season,Pos,Conference
6,Jermaine O'Neal,30,41,34,29.7,5.4,11.3,0.473,0,0,0,5.4,11.3,0.474,0.473,2.8,3.5,0.81,1.7,5.3,7,1.6,0.4,2,2.2,3.2,13.5,TOR,2009,C,East
13,Patrick O'Bryant,22,13,3,11.3,2.2,4.1,0.547,0,0.2,0,2.2,3.9,0.569,0.547,0.2,0.6,0.375,0.5,2,2.5,0.2,0.2,0.8,0.4,2.5,4.7,TOR,2009,C,East
17,Jake Voskuhl,31,38,1,6.3,0.3,1.2,0.267,0,0,NA,0.3,1.2,0.267,0.267,0.3,0.4,0.786,0.6,1,1.6,0.2,0.1,0.1,0.4,1.6,0.9,TOR,2009,C,East
5,Rasheed Wallace,34,66,63,32.2,4.6,10.9,0.419,1.7,4.8,0.354,2.9,6.1,0.471,0.498,1.2,1.5,0.772,0.8,6.6,7.4,1.4,0.9,1.3,0.9,3,12,DET,2009,C,East
8,Jason Maxiell,25,78,4,18.1,2.4,4.1,0.575,0,0,0,2.4,4.1,0.577,0.575,1.1,2,0.532,2.2,2,4.2,0.3,0.3,0.8,0.6,2,5.8,DET,2009,C,East
9,Kwame Brown,26,58,30,17.2,1.6,2.9,0.533,0,0,NA,1.6,2.9,0.533,0.533,1.1,2.1,0.516,1.6,3.4,5,0.6,0.4,0.4,0.9,2.4,4.2,DET,2009,C,East
3,Andrew Bogut,24,36,33,31.2,5.1,8.8,0.577,0,0,NA,5.1,8.8,0.577,0.577,1.6,2.7,0.571,3.3,7,10.3,2,0.6,1,2.4,3.6,11.7,MIL,2009,C,East
10,Francisco Elson,32,59,23,16.6,1.4,2.9,0.491,0,0.1,0.25,1.4,2.8,0.497,0.494,0.6,0.7,0.846,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,3.4,MIL,2009,C,East
11,Dan Gadzuric,30,67,26,14,1.7,3.6,0.48,0,0,0,1.7,3.6,0.483,0.48,0.6,1,0.544,1.4,2.4,3.8,0.6,0.5,0.6,0.6,2.4,4,MIL,2009,C,East
5,Zydrunas Ilgauskas,33,65,65,27.2,5.3,11.1,0.472,0.2,0.6,0.385,5,10.5,0.477,0.483,2.1,2.7,0.799,2.4,5.1,7.5,1,0.4,1.3,1.4,2.8,12.9,CLE,2009,C,East
9,Joe Smith,33,21,0,19.6,2.7,5.5,0.496,0,0.1,0.333,2.7,5.3,0.5,0.5,1,1.3,0.75,1.7,3,4.8,0.8,0.3,0.7,0.5,2.4,6.5,CLE,2009,C,East
11,J.J. Hickson,20,62,0,11.4,1.6,3.1,0.515,0,0,NA,1.6,3.1,0.515,0.515,0.7,1.1,0.672,0.8,1.8,2.7,0.1,0.2,0.5,0.7,1.3,4,CLE,2009,C,East
13,Lorenzen Wright,33,17,2,7.4,0.6,1.6,0.37,0,0,NA,0.6,1.6,0.37,0.37,0.2,0.5,0.375,0.4,1.1,1.5,0.2,0.2,0.3,0.5,1,1.4,CLE,2009,C,East
5,Al Horford,22,67,67,33.5,4.7,8.9,0.525,0,0,0,4.7,8.9,0.526,0.525,2.2,3.1,0.727,2.2,7.1,9.3,2.4,0.8,1.4,1.5,2.8,11.5,ATL,2009,C,East
8,Zaza Pachulia,24,77,26,19.1,2.1,4.2,0.497,0,0,0,2.1,4.1,0.502,0.497,2.1,3,0.709,2.2,3.4,5.7,0.7,0.5,0.3,1.2,2.7,6.2,ATL,2009,C,East
9,Solomon Jones,24,63,0,10.7,1.1,1.8,0.604,0,0,0.5,1,1.7,0.606,0.608,0.8,1.2,0.716,0.8,1.4,2.3,0.2,0.1,0.5,0.4,2,3,ATL,2009,C,East
15,Randolph Morris,23,23,0,3.9,0.3,0.7,0.412,0,0,NA,0.3,0.7,0.412,0.412,0.2,0.2,1,0.2,0.7,0.9,0.1,0.1,0,0.3,1.1,0.8,ATL,2009,C,East
6,Brad Miller,32,27,0,27.6,4,8.4,0.478,0.1,0.5,0.231,3.9,7.9,0.493,0.485,3.7,4.3,0.853,2.5,5,7.4,3.2,0.8,0.4,1.7,3.3,11.8,CHI,2009,C,East
10,Joakim Noah,23,80,55,24.2,2.6,4.7,0.556,0,0,0,2.6,4.6,0.558,0.556,1.5,2.3,0.676,3.1,4.5,7.6,1.3,0.6,1.4,1,3,6.7,CHI,2009,C,East
14,Aaron Gray,24,56,18,12.8,1.4,3,0.485,0,0,0,1.4,3,0.488,0.485,0.6,1.1,0.576,1.5,2.4,3.9,0.8,0.3,0.3,0.7,2.4,3.5,CHI,2009,C,East
3,Brook Lopez,20,82,75,30.5,5.5,10.3,0.531,0,0,0,5.5,10.3,0.532,0.531,2.1,2.6,0.793,2.7,5.4,8.1,1,0.5,1.8,1.8,3.1,13,NJN,2009,C,East
10,Josh Boone,24,62,7,16,1.8,3.5,0.528,0,0,NA,1.8,3.5,0.528,0.528,0.5,1.4,0.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2,NJN,2009,C,East
6,Emeka Okafor,26,82,81,32.8,5.3,9.4,0.561,0,0,NA,5.3,9.4,0.561,0.561,2.7,4.5,0.593,3.4,6.7,10.1,0.6,0.6,1.7,1.8,3,13.2,CHA,2009,C,East
11,DeSagana Diop,27,41,1,14.2,1.3,2.8,0.46,0,0,NA,1.3,2.8,0.46,0.46,0.2,0.9,0.27,1.7,2.1,3.8,0.5,0.4,0.8,0.7,1.8,2.8,CHA,2009,C,East
18,Ryan Hollins,24,18,1,10.2,1.1,1.9,0.543,0,0,NA,1.1,1.9,0.543,0.543,1.4,2.2,0.667,1.1,0.9,2,0.2,0.2,0.9,0.6,1.9,3.6,CHA,2009,C,East
20,Nazr Mohammed,31,39,1,8.7,1.1,2.6,0.406,0,0,NA,1.1,2.6,0.406,0.406,0.6,1,0.55,0.9,1.1,2,0.2,0.1,0.4,0.6,1.6,2.7,CHA,2009,C,East
3,Jermaine O'Neal,31,70,70,28.4,5.6,10.6,0.529,0,0,0,5.6,10.6,0.53,0.529,2.3,3.2,0.72,1.8,5.2,6.9,1.3,0.4,1.4,1.8,3,13.6,MIA,2010,C,East
10,Joel Anthony,27,80,16,16.5,1,2,0.478,0,0,NA,1,2,0.478,0.478,0.8,1.2,0.717,1.5,1.6,3.1,0.2,0.3,1.4,0.6,2,2.7,MIA,2010,C,East
14,Jamaal Magloire,31,36,0,10,0.8,1.6,0.5,0,0,NA,0.8,1.6,0.5,0.5,0.6,1.6,0.356,1.1,2.2,3.4,0,0.3,0.3,0.5,1.6,2.1,MIA,2010,C,East
1,David Lee,26,81,81,37.3,8.5,15.5,0.545,0,0.1,0,8.5,15.4,0.549,0.545,3.3,4.1,0.812,2.8,8.9,11.7,3.6,1,0.5,2.3,3.2,20.2,NYK,2010,C,East
4,Earl Barron,28,7,6,33.1,4.3,9.7,0.441,0,0,NA,4.3,9.7,0.441,0.441,3.1,4.1,0.759,4.4,6.6,11,1.1,0.6,0.6,1.6,3.4,11.7,NYK,2010,C,East
18,Darko Miličić,24,8,0,8.9,1,2.1,0.471,0,0,NA,1,2.1,0.471,0.471,0,0,NA,0.6,1.6,2.3,0.5,0.5,0.1,0.3,0.9,2,NYK,2010,C,East
19,Eddy Curry,27,7,0,8.9,1.1,3,0.381,0,0,NA,1.1,3,0.381,0.381,1.4,2.4,0.588,0.6,1.3,1.9,0,0,0.1,1.9,1.9,3.7,NYK,2010,C,East
6,Samuel Dalembert,28,82,80,25.9,3.5,6.4,0.545,0,0,NA,3.5,6.4,0.545,0.545,1.2,1.6,0.729,2.9,6.6,9.6,0.8,0.5,1.8,1.5,3.1,8.1,PHI,2010,C,East
10,Marreese Speights,22,62,1,16.4,3.4,7.2,0.477,0,0.1,0,3.4,7.1,0.483,0.477,1.7,2.3,0.745,1.4,2.7,4.1,0.6,0.5,0.5,0.8,2.5,8.6,PHI,2010,C,East
15,Primož Brezec,30,7,0,5.1,0.3,1.9,0.154,0,0,NA,0.3,1.9,0.154,0.154,0.1,0.3,0.5,0.9,0.9,1.7,0,0.1,0.1,0,1.3,0.7,PHI,2010,C,East
16,Francisco Elson,33,1,0,4,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,3,0,1,0,1,0,0,0,0,0,2,PHI,2010,C,East
1,Dwight Howard,24,82,82,34.7,6.2,10.2,0.612,0,0.1,0,6.2,10.1,0.617,0.612,5.9,10,0.592,3.5,9.7,13.2,1.8,0.9,2.8,3.3,3.5,18.3,ORL,2010,C,East
10,Marcin Gortat,25,81,0,13.4,1.5,2.8,0.533,0,0,0,1.5,2.8,0.54,0.533,0.6,0.9,0.68,1.3,2.9,4.2,0.2,0.2,0.9,0.6,1.7,3.6,ORL,2010,C,East
5,Kendrick Perkins,25,78,78,27.6,4,6.7,0.602,0,0,0,4,6.7,0.605,0.602,2.1,3.6,0.582,2,5.6,7.6,1,0.3,1.7,2.1,2.8,10.1,BOS,2010,C,East
6,Rasheed Wallace,35,79,13,22.5,3.4,8.2,0.409,1,3.7,0.283,2.3,4.6,0.511,0.472,1.2,1.6,0.768,0.5,3.6,4.1,1,1,0.9,0.8,2.8,9,BOS,2010,C,East
5,Brendan Haywood,30,49,48,32.9,3.8,6.8,0.561,0,0,NA,3.8,6.8,0.561,0.561,2.1,3.2,0.646,4.1,6.3,10.3,0.4,0.4,2.1,1.4,3,9.8,WAS,2010,C,East
15,JaVale McGee,22,60,19,16.1,2.6,5.1,0.508,0,0,0,2.6,5.1,0.51,0.508,1.2,1.9,0.638,1.5,2.6,4.1,0.2,0.3,1.7,0.9,2,6.4,WAS,2010,C,East
19,Fabricio Oberto,34,57,20,11.4,0.6,1,0.625,0,0,NA,0.6,1,0.625,0.625,0.2,0.3,0.765,0.6,1.2,1.8,0.9,0.2,0.2,0.6,2.1,1.5,WAS,2010,C,East
6,Roy Hibbert,23,81,69,25.1,4.8,9.7,0.495,0,0.1,0.5,4.7,9.6,0.495,0.497,2.1,2.8,0.754,2.2,3.5,5.7,2,0.4,1.6,1.8,3.5,11.7,IND,2010,C,East
11,Jeff Foster,33,16,3,15.9,1.4,2.9,0.478,0,0.1,0,1.4,2.8,0.489,0.478,0.3,0.6,0.556,2.1,2.9,5.1,1.3,0.2,0.3,0.9,2.8,3.1,IND,2010,C,East
13,Solomon Jones,25,52,2,13,1.5,3.4,0.443,0,0.1,0,1.5,3.3,0.451,0.443,1,1.4,0.718,1,1.8,2.8,0.6,0.3,0.7,0.8,2.4,4,IND,2010,C,East
14,Josh McRoberts,22,42,3,12.5,1.8,3.5,0.521,0.2,0.5,0.348,1.6,2.9,0.553,0.548,0.5,0.9,0.5,1,2.1,3,1,0.4,0.4,0.5,1.8,4.3,IND,2010,C,East
1,Chris Bosh,25,70,70,36.1,8.6,16.5,0.518,0.1,0.3,0.364,8.5,16.2,0.521,0.522,6.7,8.4,0.797,2.9,7.9,10.8,2.4,0.6,1,2.4,2.4,24,TOR,2010,C,East
13,Rasho Nesterović,33,42,8,9.8,1.9,3.5,0.544,0,0,NA,1.9,3.5,0.544,0.544,0,0.1,0.2,0.9,1.2,2.1,0.6,0.2,0.4,0.4,1.3,3.9,TOR,2010,C,East
15,Patrick O'Bryant,23,11,0,4.6,0.7,1.4,0.533,0,0.1,0,0.7,1.3,0.571,0.533,0.3,0.5,0.5,0.2,0.8,1,0.1,0.2,0.4,0.5,1.1,1.7,TOR,2010,C,East
4,Ben Wallace,35,69,67,28.6,2.3,4.2,0.541,0,0,0,2.3,4.2,0.545,0.541,0.9,2.3,0.406,3.6,5.1,8.7,1.5,1.2,1.2,0.9,1.9,5.5,DET,2010,C,East
9,Jason Maxiell,26,76,29,20.4,2.8,5.5,0.511,0,0,0,2.8,5.4,0.512,0.511,1.2,2,0.574,2.1,3.2,5.3,0.5,0.5,0.5,0.9,2.3,6.8,DET,2010,C,East
11,Kwame Brown,27,48,1,13.8,1.3,2.6,0.5,0,0,0,1.3,2.6,0.504,0.5,0.7,2,0.337,1.1,2.6,3.7,0.5,0.3,0.3,0.9,1.9,3.3,DET,2010,C,East
3,Andrew Bogut,25,69,69,32.3,6.9,13.2,0.52,0,0,0,6.9,13.2,0.521,0.52,2.2,3.4,0.629,3,7.1,10.2,1.8,0.6,2.5,1.9,3.2,15.9,MIL,2010,C,East
12,Kurt Thomas,37,70,9,15,1.4,3,0.476,0,0,NA,1.4,3,0.476,0.476,0.2,0.2,0.8,1.2,3,4.2,0.7,0.4,0.7,0.7,2.3,3,MIL,2010,C,East
14,Dan Gadzuric,31,32,6,9.8,1.2,2.8,0.438,0,0,NA,1.2,2.8,0.438,0.438,0.3,0.8,0.4,1.2,1.7,2.9,0.4,0.3,0.4,0.5,2,2.8,MIL,2010,C,East
17,Francisco Elson,33,11,0,5.6,0.4,1.2,0.308,0,0,NA,0.4,1.2,0.308,0.308,0.2,0.2,1,0.5,0.7,1.2,0.2,0.1,0,0.1,0.6,0.9,MIL,2010,C,East
19,Primož Brezec,30,14,0,4.2,0.5,0.9,0.538,0,0,NA,0.5,0.9,0.538,0.538,0,0.3,0,0.4,0.5,0.9,0.1,0,0.1,0.1,0.7,1,MIL,2010,C,East
7,Shaquille O'Neal,37,53,53,23.4,4.9,8.7,0.566,0,0,0,4.9,8.7,0.567,0.566,2.1,4.3,0.496,1.8,4.9,6.7,1.5,0.3,1.2,2,3.2,12,CLE,2010,C,East
9,Zydrunas Ilgauskas,34,64,6,20.9,3,6.8,0.443,0.2,0.4,0.478,2.9,6.5,0.441,0.455,1.2,1.6,0.743,1.8,3.6,5.4,0.8,0.2,0.8,1,2.9,7.4,CLE,2010,C,East
3,Al Horford,23,81,81,35.1,5.8,10.5,0.551,0,0,1,5.8,10.4,0.551,0.552,2.6,3.3,0.789,2.9,7,9.9,2.3,0.7,1.1,1.5,2.8,14.2,ATL,2010,C,East
8,Zaza Pachulia,25,78,1,14,1.5,3.2,0.488,0,0.1,0,1.5,3.1,0.496,0.488,1.2,1.8,0.65,1.5,2.3,3.8,0.5,0.5,0.4,0.7,2.4,4.3,ATL,2010,C,East
11,Jason Collins,31,24,0,4.8,0.3,1,0.348,0,0,0,0.3,0.9,0.364,0.348,0,0.1,0,0.2,0.4,0.6,0.2,0.1,0.1,0.2,0.9,0.7,ATL,2010,C,East
5,Joakim Noah,24,64,54,30.1,4.1,8.1,0.504,0,0,NA,4.1,8.1,0.504,0.504,2.5,3.4,0.744,3.4,7.6,11,2.1,0.5,1.6,1.8,3.1,10.7,CHI,2010,C,East
7,Brad Miller,33,82,37,23.8,3,7.1,0.43,0.5,1.6,0.28,2.6,5.5,0.474,0.462,2.2,2.7,0.827,1,3.9,4.9,1.9,0.5,0.4,1.3,2.3,8.8,CHI,2010,C,East
17,Aaron Gray,25,8,0,6.3,1,2.6,0.381,0,0,NA,1,2.6,0.381,0.381,0.3,0.9,0.286,0.6,1.4,2,0.3,0,0,0.1,1.3,2.3,CHI,2010,C,East
1,Brook Lopez,21,82,82,36.9,6.9,13.8,0.499,0,0,0,6.9,13.7,0.5,0.499,5.1,6.2,0.817,3.3,5.4,8.6,2.3,0.7,1.7,2.5,3.1,18.8,NJN,2010,C,East
17,Tony Battie,33,15,0,8.9,0.9,2.7,0.35,0.1,0.3,0.25,0.9,2.4,0.361,0.363,0.5,0.7,0.7,0.3,1.3,1.5,0.2,0.3,0.1,0.2,1.3,2.4,NJN,2010,C,East
6,Tyson Chandler,27,51,27,22.8,2.1,3.7,0.574,0,0,NA,2.1,3.7,0.574,0.574,2.3,3.1,0.732,2.2,4,6.3,0.3,0.3,1.1,1.8,2.7,6.5,CHA,2010,C,East
7,Theo Ratliff,36,28,26,22.3,1.9,4.1,0.466,0,0,NA,1.9,4.1,0.466,0.466,1.3,1.6,0.783,1.6,2.6,4.2,0.6,0.3,1.5,0.9,2.1,5.1,CHA,2010,C,East
8,Tyrus Thomas,23,25,0,21.7,3.8,8.6,0.442,0,0.1,0,3.8,8.5,0.446,0.442,2.5,3.4,0.729,1.6,4.5,6.1,0.9,0.9,1.5,1.6,2.6,10.1,CHA,2010,C,East
12,Nazr Mohammed,32,58,29,17,3.3,5.9,0.553,0,0,NA,3.3,5.9,0.553,0.553,1.4,2.2,0.648,2,3.3,5.2,0.5,0.3,0.7,0.9,1.8,7.9,CHA,2010,C,East
15,DeSagana Diop,28,27,0,9.7,0.6,1.1,0.517,0,0,NA,0.6,1.1,0.517,0.517,0.1,0.3,0.222,0.9,1.5,2.4,0.2,0.2,0.5,0.4,1.1,1.2,CHA,2010,C,East
18,Alexis Ajinça,21,6,0,5,0.8,1.7,0.5,0,0,NA,0.8,1.7,0.5,0.5,0,0.2,0,0.2,0.5,0.7,0,0.2,0.2,0.3,0.8,1.7,CHA,2010,C,East
9,Joel Anthony,28,75,11,19.5,0.7,1.3,0.535,0,0,NA,0.7,1.3,0.535,0.535,0.6,1,0.644,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2,MIA,2011,C,East
12,Erick Dampier,35,51,22,16,1,1.7,0.584,0,0,0,1,1.7,0.591,0.584,0.5,0.9,0.545,1,2.4,3.5,0.4,0.3,0.9,0.6,1.6,2.5,MIA,2011,C,East
13,Zydrunas Ilgauskas,35,72,51,15.9,2.3,4.4,0.508,0,0,0,2.3,4.4,0.509,0.508,0.5,0.6,0.783,1.5,2.5,4,0.4,0.3,0.8,0.7,2.6,5,MIA,2011,C,East
15,Jamaal Magloire,32,18,0,8.8,0.7,1.2,0.591,0,0,NA,0.7,1.2,0.591,0.591,0.5,1,0.5,0.9,2.4,3.4,0.2,0.2,0.1,0.3,1.4,1.9,MIA,2011,C,East
17,Dexter Pittman,22,2,0,5.5,0.5,1.5,0.333,0,0,NA,0.5,1.5,0.333,0.333,0,0,NA,0.5,1,1.5,0,0,0,1,1,1,MIA,2011,C,East
2,Amar'e Stoudemire,28,78,78,36.8,9.5,19,0.502,0.1,0.3,0.435,9.4,18.7,0.503,0.505,6.1,7.7,0.792,2.5,5.6,8.2,2.6,0.9,1.9,3.2,3.5,25.3,NYK,2011,C,East
11,Ronny Turiaf,28,64,21,17.8,1.6,2.5,0.632,0,0,NA,1.6,2.5,0.632,0.632,1,1.5,0.622,1,2.2,3.2,1.4,0.5,1.1,0.6,2.5,4.2,NYK,2011,C,East
13,Timofey Mozgov,24,34,14,13.5,1.5,3.3,0.464,0,0,NA,1.5,3.3,0.464,0.464,0.9,1.3,0.705,1.2,1.9,3.1,0.4,0.4,0.7,0.9,2.2,4,NYK,2011,C,East
8,Spencer Hawes,22,81,81,21.2,3.3,7,0.465,0.1,0.5,0.243,3.1,6.6,0.48,0.473,0.6,1.1,0.534,1.6,4.1,5.7,1.5,0.4,0.9,1.2,2.5,7.2,PHI,2011,C,East
10,Marreese Speights,23,64,1,11.5,2.3,4.5,0.495,0,0.1,0.25,2.2,4.5,0.498,0.497,0.9,1.1,0.753,1,2.3,3.3,0.5,0.1,0.3,0.6,1.9,5.4,PHI,2011,C,East
12,Tony Battie,34,38,0,9.9,1.2,2.5,0.469,0.1,0.1,0.667,1.1,2.4,0.462,0.479,0.2,0.4,0.571,0.4,2.2,2.6,0.3,0.1,0.4,0.3,1.6,2.6,PHI,2011,C,East
14,Darius Songaila,32,10,0,7.1,0.7,1.5,0.467,0,0,NA,0.7,1.5,0.467,0.467,0.2,0.4,0.5,0.2,0.8,1,0.2,0,0,0.4,1.6,1.6,PHI,2011,C,East
1,Dwight Howard,25,78,78,37.6,7.9,13.4,0.593,0,0.1,0,7.9,13.3,0.597,0.593,7,11.7,0.596,4,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9,ORL,2011,C,East
13,Marcin Gortat,26,25,2,15.8,1.8,3.2,0.543,0,0,NA,1.8,3.2,0.543,0.543,0.5,0.7,0.667,1.5,3.2,4.7,0.7,0.3,0.8,0.7,2.1,4,ORL,2011,C,East
5,Glen Davis,25,78,13,29.5,4.6,10.3,0.448,0,0.2,0.133,4.6,10.1,0.454,0.449,2.5,3.4,0.736,1.3,4.2,5.4,1.2,1,0.4,1.1,3,11.7,BOS,2011,C,East
6,Kendrick Perkins,26,12,7,26.1,2.7,4.9,0.542,0,0,NA,2.7,4.9,0.542,0.542,1.9,3.3,0.575,1.9,6.2,8.1,0.8,0.2,0.8,2.1,3.1,7.3,BOS,2011,C,East
8,Nenad Krstić,27,24,20,23,3.3,6.1,0.537,0,0,NA,3.3,6.1,0.537,0.537,2.5,3.3,0.75,2,3.4,5.3,0.3,0.3,0.3,1,3.2,9.1,BOS,2011,C,East
9,Shaquille O'Neal,38,37,36,20.3,3.6,5.4,0.667,0,0,NA,3.6,5.4,0.667,0.667,2,3.5,0.557,1.3,3.5,4.8,0.7,0.4,1.1,1.5,3.2,9.2,BOS,2011,C,East
12,Jermaine O'Neal,32,24,10,18,2.1,4.5,0.459,0,0,0,2.1,4.5,0.463,0.459,1.2,1.8,0.674,1,2.6,3.7,0.5,0.1,1.3,1.1,2.7,5.4,BOS,2011,C,East
14,Semih Erden,24,37,7,14.4,1.6,2.6,0.598,0,0,NA,1.6,2.6,0.598,0.598,0.9,1.5,0.63,0.8,2.1,2.9,0.5,0.4,0.6,0.9,2.5,4.1,BOS,2011,C,East
20,Chris Johnson,25,4,0,8,0.5,0.8,0.667,0,0,NA,0.5,0.8,0.667,0.667,0.5,0.5,1,0.3,1,1.3,0.3,0,0.8,0.5,0.8,1.5,BOS,2011,C,East
8,JaVale McGee,23,79,75,27.8,4.2,7.6,0.55,0,0,0,4.2,7.6,0.552,0.55,1.7,2.9,0.583,2.8,5.2,8,0.5,0.5,2.4,1.3,2.9,10.1,WAS,2011,C,East
20,Hilton Armstrong,26,41,2,10,0.8,1.6,0.484,0,0.1,0.333,0.7,1.5,0.492,0.492,0.3,0.6,0.609,1,1.8,2.8,0.2,0.4,0.4,0.6,1.8,1.9,WAS,2011,C,East
23,Hamady N'Diaye,24,16,0,5,0.3,0.3,0.8,0,0,NA,0.3,0.3,0.8,0.8,0.4,0.8,0.5,0.1,0.3,0.4,0,0.1,0.3,0.2,1.1,0.9,WAS,2011,C,East
3,Roy Hibbert,24,81,80,27.7,5.1,11,0.461,0,0,0,5.1,10.9,0.463,0.461,2.5,3.4,0.745,2.2,5.3,7.5,2,0.4,1.8,2.3,3.2,12.7,IND,2011,C,East
11,Jeff Foster,34,56,3,16.8,1.4,3,0.479,0,0.1,0,1.4,2.9,0.488,0.479,0.5,0.9,0.563,2.9,3.4,6.3,0.8,0.4,0.6,0.5,2.3,3.3,IND,2011,C,East
13,Solomon Jones,26,39,0,13.5,1.3,3.1,0.405,0,0,0,1.3,3.1,0.408,0.405,1.1,1.6,0.661,1.2,1.7,2.9,0.8,0.3,0.6,0.9,2.4,3.6,IND,2011,C,East
1,Andrea Bargnani,25,66,66,35.7,8,17.8,0.448,1.2,3.4,0.345,6.8,14.4,0.472,0.48,4.3,5.3,0.82,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.4,TOR,2011,C,East
16,Joey Dorsey,27,43,9,12.1,1.2,2.3,0.525,0,0,NA,1.2,2.3,0.525,0.525,0.7,1.5,0.477,1.8,2.6,4.4,0.6,0.6,0.4,0.9,1.8,3.1,TOR,2011,C,East
19,Alexis Ajinça,22,24,0,11,2,4.2,0.465,0.4,1.1,0.333,1.6,3.1,0.514,0.51,0.5,0.6,0.733,0.5,2,2.5,0.3,0.3,0.6,0.7,2.5,4.8,TOR,2011,C,East
21,Solomon Alabi,22,12,0,4.9,0.3,1.3,0.2,0,0,NA,0.3,1.3,0.2,0.2,0,0.2,0,0.6,0.6,1.2,0.2,0.2,0.2,0.3,0.4,0.5,TOR,2011,C,East
3,Greg Monroe,20,80,48,27.8,3.8,6.9,0.551,0,0,0,3.8,6.9,0.552,0.551,1.8,2.9,0.622,3.1,4.4,7.5,1.3,1.2,0.6,1,2.5,9.4,DET,2011,C,East
7,Ben Wallace,36,54,49,22.9,1.2,2.8,0.45,0,0,0.5,1.2,2.7,0.449,0.453,0.4,1.1,0.333,2.4,4.1,6.5,1.3,1,1,0.8,1.5,2.9,DET,2011,C,East
1,Andrew Bogut,26,65,65,35.3,5.6,11.4,0.495,0,0.1,0,5.6,11.4,0.497,0.495,1.5,3.3,0.442,3.1,8,11.1,2,0.7,2.6,1.9,3.3,12.8,MIL,2011,C,East
12,Larry Sanders,22,60,12,14.5,1.9,4.5,0.433,0,0,NA,1.9,4.5,0.433,0.433,0.5,0.8,0.56,1,2,3,0.3,0.4,1.2,0.6,2,4.3,MIL,2011,C,East
14,Earl Barron,29,7,0,12.1,2.4,5.3,0.459,0,0,NA,2.4,5.3,0.459,0.459,0.3,0.3,1,1.7,1.4,3.1,0.6,0.3,0.3,0.3,1.4,5.1,MIL,2011,C,East
15,Jon Brockman,23,63,6,10.7,0.8,1.5,0.511,0,0,NA,0.8,1.5,0.511,0.511,0.6,0.9,0.678,1.2,1.7,2.9,0.3,0.2,0,0.4,1.9,2.2,MIL,2011,C,East
17,Brian Skinner,34,2,0,3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,MIL,2011,C,East
2,Anderson Varejão,28,31,31,32.1,3.7,7,0.528,0,0.1,0,3.7,6.9,0.533,0.528,1.7,2.6,0.667,3.2,6.5,9.7,1.5,0.9,1.2,1.3,2.8,9.1,CLE,2011,C,East
5,J.J. Hickson,22,80,66,28.2,5.4,11.7,0.458,0,0.1,0,5.4,11.6,0.461,0.458,3.1,4.6,0.673,2.7,6,8.7,1.1,0.6,0.7,2.2,2.7,13.8,CLE,2011,C,East
15,Ryan Hollins,26,70,16,16.9,1.9,3.1,0.598,0,0,NA,1.9,3.1,0.598,0.598,1.6,2.3,0.681,1,1.7,2.7,0.4,0.3,0.6,1,2.8,5.3,CLE,2011,C,East
16,Semih Erden,24,4,1,16,1,3.5,0.286,0,0,NA,1,3.5,0.286,0.286,1.3,1.5,0.833,1.5,1.3,2.8,0.3,0.5,0.8,0.5,3,3.3,CLE,2011,C,East
2,Al Horford,24,77,77,35.1,6.7,12,0.557,0,0.1,0.5,6.6,11.9,0.557,0.558,1.9,2.4,0.798,2.4,7,9.3,3.5,0.8,1,1.5,2.5,15.3,ATL,2011,C,East
9,Zaza Pachulia,26,79,7,15.7,1.4,2.9,0.461,0,0,NA,1.4,2.9,0.461,0.461,1.7,2.3,0.754,1.5,2.7,4.2,0.7,0.4,0.3,0.9,2.3,4.4,ATL,2011,C,East
12,Jason Collins,32,49,28,12.1,0.7,1.4,0.479,0,0,1,0.7,1.4,0.471,0.486,0.6,0.8,0.659,0.6,1.5,2.1,0.4,0.2,0.2,0.5,2,2,ATL,2011,C,East
16,Hilton Armstrong,26,12,0,6.3,0.5,1,0.5,0.1,0.1,1,0.4,0.9,0.455,0.542,0.2,0.8,0.2,0.3,1.2,1.4,0.3,0.3,0.4,0.3,0.8,1.3,ATL,2011,C,East
17,Etan Thomas,32,13,0,6.3,0.8,1.6,0.476,0,0,NA,0.8,1.6,0.476,0.476,0.9,1.2,0.8,0.5,1.3,1.8,0.2,0.1,0.3,0.4,0.8,2.5,ATL,2011,C,East
3,Joakim Noah,25,48,48,32.8,4.4,8.4,0.525,0,0,0,4.4,8.4,0.526,0.525,2.9,3.9,0.739,3.8,6.6,10.4,2.2,1,1.5,1.9,3.3,11.7,CHI,2011,C,East
4,Carlos Boozer,29,59,59,31.9,7.3,14.3,0.51,0,0,NA,7.3,14.3,0.51,0.51,2.9,4.1,0.701,2.2,7.4,9.6,2.5,0.8,0.3,2.5,3.2,17.5,CHI,2011,C,East
